project_id,title,project_type,status,problem_statement,abstract,general_objective,methodology,expected_results,application_context,faculty_id,program_id,group_id,start_year,end_year,keywords,disciplinary_area,funding_type,source_document
PRJ-278,Gestión de proyectos mediante modelamiento estadístico,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión de proyectos, con información distribuida entre varias fuentes.","El proyecto analiza gestión de proyectos desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar gestión de proyectos mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de proyectos,FAC-004,PRG-011,GRP-012,2024,2025,gestión de proyectos;modelamiento estadístico,Psicología,EXTERNAL_PARTNER,
PRJ-279,Analítica de satisfacción mediante análisis descriptivo,APPLIED_RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a analítica de satisfacción, con información distribuida entre varias fuentes.","El proyecto analiza analítica de satisfacción desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar analítica de satisfacción mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",analítica de satisfacción,FAC-005,PRG-014,GRP-015,2025,2026,,Gestión Ambiental,INTERNAL,
PRJ-280,Interoperabilidad de datos mediante modelamiento estadístico,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a interoperabilidad de datos, con información distribuida entre varias fuentes.","El proyecto analiza interoperabilidad de datos desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar interoperabilidad de datos mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",interoperabilidad de datos,FAC-006,PRG-016,GRP-020,2026,,interoperabilidad de datos;modelamiento estadístico,Matemáticas Aplicadas,INTERNAL,
PRJ-281,Automatización de procesos administrativos mediante modelamiento estadístico,INSTITUTIONAL,ACTIVE,"Se identifican limitaciones institucionales asociadas a automatización de procesos administrativos, con información distribuida entre varias fuentes.","El proyecto analiza automatización de procesos administrativos desde una perspectiva aplicada y contextual, empleando modelamiento estadístico.",Evaluar alternativas para mejorar automatización de procesos administrativos mediante evidencia institucional.,"Recolección de información, modelamiento estadístico, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",automatización de procesos administrativos,FAC-001,PRG-003,GRP-004,2017,2018,automatización de procesos administrativos;modelamiento estadístico,Industrial,PUBLIC_CALL,
PRJ-282,Experiencia de usuario en servicios digitales mediante evaluación comparativa,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a experiencia de usuario en servicios digitales, con información distribuida entre varias fuentes.","El proyecto analiza experiencia de usuario en servicios digitales desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar experiencia de usuario en servicios digitales mediante evidencia institucional.,,"Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",experiencia de usuario en servicios digitales,FAC-002,PRG-006,GRP-008,2018,2019,experiencia de usuario en servicios digitales;evaluación comparativa,Seguridad y Salud en el Trabajo,EXTERNAL_PARTNER,
PRJ-283,Gestión documental mediante evaluación comparativa,APPLIED_RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión documental, con información distribuida entre varias fuentes.","El proyecto analiza gestión documental desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar gestión documental mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión documental,FAC-003,PRG-007,GRP-011,2019,2020,gestión documental;evaluación comparativa,Administración de Empresas,INTERNAL,
PRJ-284,Adopción tecnológica en pequeñas empresas mediante análisis descriptivo,RESEARCH,FORMULATION,"Se identifican limitaciones institucionales asociadas a adopción tecnológica en pequeñas empresas, con información distribuida entre varias fuentes.","El proyecto analiza adopción tecnológica en pequeñas empresas desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar adopción tecnológica en pequeñas empresas mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",adopción tecnológica en pequeñas empresas,FAC-004,PRG-010,GRP-014,2020,2021,adopción tecnológica en pequeñas empresas;análisis descriptivo,Licenciatura en Tecnología e Informática,INTERNAL,
PRJ-285,Telemetría industrial mediante evaluación comparativa,INSTITUTIONAL,COMPLETED,"Se identifican limitaciones institucionales asociadas a telemetría industrial, con información distribuida entre varias fuentes.","El proyecto analiza telemetría industrial desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar telemetría industrial mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",telemetría industrial,FAC-005,PRG-014,GRP-016,2021,2022,telemetría industrial;evaluación comparativa,Gestión Ambiental,PUBLIC_CALL,
PRJ-286,Análisis de movilidad urbana mediante simulación,INNOVATION,ACTIVE,"Se identifican limitaciones institucionales asociadas a análisis de movilidad urbana, con información distribuida entre varias fuentes.","El proyecto analiza análisis de movilidad urbana desde una perspectiva aplicada y contextual, empleando simulación.",Evaluar alternativas para mejorar análisis de movilidad urbana mediante evidencia institucional.,"Recolección de información, simulación, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",análisis de movilidad urbana,FAC-006,PRG-016,GRP-021,2022,2023,análisis de movilidad urbana;simulación,Matemáticas Aplicadas,EXTERNAL_PARTNER,
PRJ-287,Bienestar universitario mediante diseño de prototipo,APPLIED_RESEARCH,ACTIVE,"Se identifican limitaciones institucionales asociadas a bienestar universitario, con información distribuida entre varias fuentes.","El proyecto analiza bienestar universitario desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar bienestar universitario mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",bienestar universitario,FAC-001,PRG-003,GRP-002,2023,2024,bienestar universitario;diseño de prototipo,Industrial,INTERNAL,
PRJ-288,Gestión de inventarios mediante evaluación comparativa,RESEARCH,COMPLETED,"Se identifican limitaciones institucionales asociadas a gestión de inventarios, con información distribuida entre varias fuentes.","El proyecto analiza gestión de inventarios desde una perspectiva aplicada y contextual, empleando evaluación comparativa.",Evaluar alternativas para mejorar gestión de inventarios mediante evidencia institucional.,"Recolección de información, evaluación comparativa, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",gestión de inventarios,FAC-002,PRG-004,GRP-008,2024,2025,gestión de inventarios;evaluación comparativa,Medicina,INTERNAL,
PRJ-289,Educación financiera mediante análisis descriptivo,INSTITUTIONAL,FORMULATION,"Se identifican limitaciones institucionales asociadas a educación financiera, con información distribuida entre varias fuentes.","El proyecto analiza educación financiera desde una perspectiva aplicada y contextual, empleando análisis descriptivo.",Evaluar alternativas para mejorar educación financiera mediante evidencia institucional.,"Recolección de información, análisis descriptivo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",educación financiera,FAC-003,PRG-009,GRP-011,2025,2026,educación financiera;análisis descriptivo,Economía,PUBLIC_CALL,
PRJ-290,Comunicación organizacional mediante diseño de prototipo,INNOVATION,COMPLETED,"Se identifican limitaciones institucionales asociadas a comunicación organizacional, con información distribuida entre varias fuentes.","El proyecto analiza comunicación organizacional desde una perspectiva aplicada y contextual, empleando diseño de prototipo.",Evaluar alternativas para mejorar comunicación organizacional mediante evidencia institucional.,"Recolección de información, diseño de prototipo, validación y análisis de resultados.","Resultados esperados relacionados con mejora de procesos, evidencia y recomendaciones aplicadas.",comunicación organizacional,FAC-004,PRG-010,GRP-012,2026,,comunicación organizacional;diseño de prototipo,Licenciatura en Tecnología e Informática,EXTERNAL_PARTNER,
